fixture_id,fotmob_match_id,team_name,player_id,player_name,is_starting,is_substitute,position,shirt_number,formation,minutes_played,rating
537335,4667759,Switzerland,764018,Gregor Kobel,True,False,,1,4-3-1-2,90.0,6.52
537335,4667759,Switzerland,275034,Silvan Widmer,True,False,,3,4-3-1-2,86.0,6.73
537335,4667759,Switzerland,517346,Nico Elvedi,True,False,,4,4-3-1-2,90.0,7.42
537335,4667759,Switzerland,521318,Manuel Akanji,True,False,,5,4-3-1-2,90.0,7.9
537335,4667759,Switzerland,115591,Ricardo Rodríguez,True,False,,13,4-3-1-2,90.0,7.29
537335,4667759,Switzerland,792756,Michel Aebischer,True,False,,20,4-3-1-2,71.0,7.24
537335,4667759,Switzerland,207236,Granit Xhaka,True,False,,10,4-3-1-2,90.0,8.59
537335,4667759,Switzerland,201704,Remo Freuler,True,False,,8,4-3-1-2,90.0,7.29
537335,4667759,Switzerland,1161211,Fabian Rieder,True,False,,22,4-3-1-2,71.0,7.2
537335,4667759,Switzerland,527103,Breel Embolo,True,False,,7,4-3-1-2,89.0,7.46
537335,4667759,Switzerland,1022649,Dan Ndoye,True,False,,11,4-3-1-2,71.0,7.37
537335,4667759,Switzerland,707970,Djibril Sow,False,True,,15,4-3-1-2,19.0,6.69
537335,4667759,Switzerland,1520063,Johan Manzambi,False,True,,9,4-3-1-2,19.0,8.59
537335,4667759,Switzerland,860752,Rubén Vargas,False,True,,17,4-3-1-2,19.0,8.25
537335,4667759,Switzerland,1270002,Luca Jaquez,False,True,,25,4-3-1-2,4.0,
537335,4667759,Switzerland,726956,Cedric Itten,False,True,,26,4-3-1-2,1.0,
537335,4667759,Switzerland,1107298,Marvin Keller,False,True,,21,4-3-1-2,,
537335,4667759,Switzerland,274787,Yvon Mvogo,False,True,,12,4-3-1-2,,
537335,4667759,Switzerland,1257648,Aurèle Amenda,False,True,,24,4-3-1-2,,
537335,4667759,Switzerland,705484,Eray Cömert,False,True,,18,4-3-1-2,,
537335,4667759,Switzerland,1163219,Ardon Jashari,False,True,,14,4-3-1-2,,
537335,4667759,Switzerland,598355,Denis Zakaria,False,True,,6,4-3-1-2,,
537335,4667759,Switzerland,618774,Christian Fassnacht,False,True,,16,4-3-1-2,,
537335,4667759,Switzerland,915797,Noah Okafor,False,True,,19,4-3-1-2,,
537335,4667759,Switzerland,1067168,Zeki Amdouni,False,True,,23,4-3-1-2,,
537335,4667759,Bosnia-Herzegovina,466867,Nikola Vasilj,True,False,,1,4-4-2,90.0,5.01
537335,4667759,Bosnia-Herzegovina,958010,Amar Dedic,True,False,,7,4-4-2,90.0,6.01
537335,4667759,Bosnia-Herzegovina,725655,Nikola Katic,True,False,,18,4-4-2,90.0,5.85
537335,4667759,Bosnia-Herzegovina,1250485,Tarik Muharemovic,True,False,,4,4-4-2,80.0,5.99
537335,4667759,Bosnia-Herzegovina,304345,Sead Kolasinac,True,False,,5,4-4-2,90.0,5.84
537335,4667759,Bosnia-Herzegovina,1300385,Amar Memic,True,False,,15,4-4-2,90.0,6.34
537335,4667759,Bosnia-Herzegovina,1415104,Benjamin Tahirovic,True,False,,6,4-4-2,63.0,6.02
537335,4667759,Bosnia-Herzegovina,541551,Ivan Sunjic,True,False,,14,4-4-2,86.0,5.87
537335,4667759,Bosnia-Herzegovina,1684401,Kerim Alajbegovic,True,False,,19,4-4-2,89.0,6.27
537335,4667759,Bosnia-Herzegovina,840241,Ermedin Demirovic,True,False,,10,4-4-2,86.0,6.05
537335,4667759,Bosnia-Herzegovina,15403,Edin Dzeko,True,False,,11,4-4-2,64.0,6.45
537335,4667759,Bosnia-Herzegovina,1179875,Ivan Basic,False,True,,13,4-4-2,27.0,6.34
537335,4667759,Bosnia-Herzegovina,1346860,Esmir Bajraktarevic,False,True,,20,4-4-2,26.0,5.75
537335,4667759,Bosnia-Herzegovina,639558,Amir Hadziahmetovic,False,True,,16,4-4-2,4.0,
537335,4667759,Bosnia-Herzegovina,1174844,Jovo Lukic,False,True,,25,4-4-2,4.0,
537335,4667759,Bosnia-Herzegovina,1528815,Ermin Mahmic,False,True,,26,4-4-2,1.0,
537335,4667759,Bosnia-Herzegovina,857661,Martin Zlomislic,False,True,,22,4-4-2,,
537335,4667759,Bosnia-Herzegovina,1726288,Mladen Jurkas,False,True,,12,4-4-2,,
537335,4667759,Bosnia-Herzegovina,1515122,Arjan Malic,False,True,,24,4-4-2,,
537335,4667759,Bosnia-Herzegovina,797797,Dennis Hadzikadunic,False,True,,3,4-4-2,,
537335,4667759,Bosnia-Herzegovina,857436,Nihad Mujakic,False,True,,2,4-4-2,,
537335,4667759,Bosnia-Herzegovina,653982,Stjepan Radeljic,False,True,,21,4-4-2,,
537335,4667759,Bosnia-Herzegovina,1057426,Armin Gigovic,False,True,,8,4-4-2,,
537335,4667759,Bosnia-Herzegovina,660148,Dzenis Burnic,False,True,,17,4-4-2,,
537335,4667759,Bosnia-Herzegovina,388903,Haris Tabakovic,False,True,,23,4-4-2,,
537335,4667759,Bosnia-Herzegovina,1284492,Samed Bazdar,False,True,,9,4-4-2,,
537336,4667760,Canada,464919,Maxime Crépeau,True,False,,16,4-4-2,90.0,6.93
537336,4667760,Canada,1055426,Alistair Johnston,True,False,,2,4-4-2,90.0,8.27
537336,4667760,Canada,1399943,Luc De Fougerolles,True,False,,4,4-4-2,71.0,7.25
537336,4667760,Canada,847629,Derek Cornelius,True,False,,13,4-4-2,45.0,6.54
537336,4667760,Canada,729506,Richie Laryea,True,False,,22,4-4-2,90.0,7.95
537336,4667760,Canada,1026135,Tajon Buchanan,True,False,,17,4-4-2,83.0,7.78
537336,4667760,Canada,1288119,Ismaël Koné,True,False,,8,4-4-2,57.0,7.38
537336,4667760,Canada,816223,Stephen Eustaquio,True,False,,7,4-4-2,90.0,7.81
537336,4667760,Canada,1359536,Ali Ahmed,True,False,,20,4-4-2,71.0,7.07
537336,4667760,Canada,939569,Jonathan David,True,False,,10,4-4-2,90.0,9.63
537336,4667760,Canada,544312,Cyle Larin,True,False,,9,4-4-2,90.0,7.64
537336,4667760,Canada,1440009,Moïse Bombito,False,True,,15,4-4-2,45.0,6.32
537336,4667760,Canada,1216798,Nathan Saliba,False,True,,25,4-4-2,33.0,8.35
537336,4667760,Canada,1023943,Jacob Shaffelburg,False,True,,14,4-4-2,19.0,6.54
537336,4667760,Canada,1338740,Tani Oluwaseyi,False,True,,12,4-4-2,19.0,5.74
537336,4667760,Canada,1494508,Niko Sigur,False,True,,23,4-4-2,7.0,
537336,4667760,Canada,1026105,Dayne St. Clair,False,True,,1,4-4-2,,
537336,4667760,Canada,1415372,Owen Goodman,False,True,,18,4-4-2,,
537336,4667760,Canada,751202,Alphonso Davies,False,True,,19,4-4-2,,
537336,4667760,Canada,1100258,Joel Waterman,False,True,,5,4-4-2,,
537336,4667760,Canada,432605,Jonathan Osorio,False,True,,21,4-4-2,,
537336,4667760,Canada,943428,Mathieu Choinière,False,True,,6,4-4-2,,
537336,4667760,Canada,1082106,Jayden Nelson,False,True,,26,4-4-2,,
537336,4667760,Canada,932308,Liam Millar,False,True,,11,4-4-2,,
537336,4667760,Canada,1252132,Promise David,False,True,,24,4-4-2,,
537336,4667760,Qatar,1213141,Mahmud Abunada,True,False,,1,4-3-3,90.0,5.06
537336,4667760,Qatar,1432180,Ayoub Al Oui,True,False,,13,4-3-3,90.0,4.96
537336,4667760,Qatar,734637,Pedro Miguel,True,False,,2,4-3-3,90.0,4.8
537336,4667760,Qatar,308921,Boualem Khoukhi,True,False,,16,4-3-3,90.0,5.3
537336,4667760,Qatar,937414,Homam Elamin,True,False,,14,4-3-3,33.0,4.51
537336,4667760,Qatar,1195865,Jassem Gaber,True,False,,5,4-3-3,45.0,6.32
537336,4667760,Qatar,615414,Assim Madibo,True,False,,23,4-3-3,53.0,5.0
537336,4667760,Qatar,1839745,Issa Laye,True,False,,4,4-3-3,90.0,6.28
537336,4667760,Qatar,365245,Edmílson Junior,True,False,,8,4-3-3,45.0,5.91
537336,4667760,Qatar,1053987,Yusuf Abdurisag,True,False,,15,4-3-3,40.0,6.02
537336,4667760,Qatar,613792,Akram Afif,True,False,,11,4-3-3,59.0,6.14
537336,4667760,Qatar,644014,Sultan Al Brake,False,True,,18,4-3-3,50.0,6.63
537336,4667760,Qatar,898424,Ahmed Fathi,False,True,,20,4-3-3,42.0,5.98
537336,4667760,Qatar,1553870,Mohamed Al Mannai,False,True,,26,4-3-3,45.0,3.95
537336,4667760,Qatar,1642780,Hashmi Al Hussain,False,True,,25,4-3-3,31.0,6.55
537336,4667760,Qatar,149583,Lucas Mendes,False,True,,3,4-3-3,3.0,
537336,4667760,Qatar,922387,Meshaal Barsham,False,True,,22,4-3-3,,
537336,4667760,Qatar,1053982,Salah Zakaria,False,True,,21,4-3-3,,
537336,4667760,Qatar,308909,Abdulaziz Hatem,False,True,,6,4-3-3,,
537336,4667760,Qatar,309153,Karim Boudiaf,False,True,,12,4-3-3,,
537336,4667760,Qatar,1210913,Ahmed Al Ganehi,False,True,,17,4-3-3,,
537336,4667760,Qatar,264096,Ahmed Alaaeldin,False,True,,7,4-3-3,,
537336,4667760,Qatar,644017,Almoez Ali,False,True,,19,4-3-3,,
537336,4667760,Qatar,117539,Hassan Al Haidos,False,True,,10,4-3-3,,
537336,4667760,Qatar,431151,Mohammed Muntari,False,True,,9,4-3-3,,
537336,4667760,Qatar,1648351,Tahsin Jamshid,False,True,,24,4-3-3,,
537330,4667754,Mexico,1227878,Raúl Rangel,True,False,,1,4-1-4-1,90.0,8.35
537330,4667754,Mexico,727586,Jorge Sánchez,True,False,,2,4-1-4-1,90.0,6.81
537330,4667754,Mexico,783505,Edson Álvarez,True,False,,4,4-1-4-1,90.0,7.82
537330,4667754,Mexico,914103,Johan Vásquez,True,False,,5,4-1-4-1,90.0,6.87
537330,4667754,Mexico,597976,Jesús Gallardo,True,False,,23,4-1-4-1,90.0,7.35
537330,4667754,Mexico,971628,Érik Lira,True,False,,6,4-1-4-1,90.0,6.68
537330,4667754,Mexico,720737,Roberto Alvarado,True,False,,25,4-1-4-1,80.0,7.0
537330,4667754,Mexico,1170238,Brian Gutiérrez,True,False,,26,4-1-4-1,71.0,6.99
537330,4667754,Mexico,921174,Luis Romo,True,False,,7,4-1-4-1,71.0,7.98
537330,4667754,Mexico,720560,Julián Quiñones,True,False,,16,4-1-4-1,84.0,6.65
537330,4667754,Mexico,292313,Raul Jiménez,True,False,,9,4-1-4-1,80.0,6.16
537330,4667754,Mexico,1254394,Obed Vargas,False,True,,18,4-1-4-1,19.0,6.47
537330,4667754,Mexico,559986,Orbelín Pineda,False,True,,17,4-1-4-1,19.0,5.96
537330,4667754,Mexico,1074586,Israel Reyes,False,True,,15,4-1-4-1,10.0,6.1
537330,4667754,Mexico,954092,Santiago Giménez,False,True,,11,4-1-4-1,10.0,5.67
537330,4667754,Mexico,977404,César Huerta,False,True,,21,4-1-4-1,6.0,
537330,4667754,Mexico,751164,Carlos Acevedo,False,True,,12,4-1-4-1,,
537330,4667754,Mexico,31047,Guillermo Ochoa,False,True,,13,4-1-4-1,,
537330,4667754,Mexico,1432212,Mateo Chávez,False,True,,20,4-1-4-1,,
537330,4667754,Mexico,895954,Álvaro Fidalgo,False,True,,8,4-1-4-1,,
537330,4667754,Mexico,1670377,Gilberto Mora,False,True,,19,4-1-4-1,,
537330,4667754,Mexico,527616,Luis Chávez,False,True,,24,4-1-4-1,,
537330,4667754,Mexico,728365,Alexis Vega,False,True,,10,4-1-4-1,,
537330,4667754,Mexico,1456983,Armando González,False,True,,14,4-1-4-1,,
537330,4667754,Mexico,558539,Guillermo Martínez,False,True,,22,4-1-4-1,,
537330,4667754,Mexico,664644,César Montes,True,False,,,4-1-4-1,,
537330,4667754,South Korea,167247,Seung-Gyu Kim,True,False,,1,3-4-2-1,90.0,5.77
537330,4667754,South Korea,1232253,Han-Beom Lee,True,False,,2,3-4-2-1,90.0,6.61
537330,4667754,South Korea,828159,Min-Jae Kim,True,False,,4,3-4-2-1,90.0,6.93
537330,4667754,South Korea,1232264,Gi-Hyuk Lee,True,False,,3,3-4-2-1,90.0,6.54
537330,4667754,South Korea,828273,Moon-Hwan Kim,True,False,,15,3-4-2-1,71.0,6.31
537330,4667754,South Korea,623698,In-Beom Hwang,True,False,,6,3-4-2-1,90.0,6.03
537330,4667754,South Korea,848102,Seung-Ho Paik,True,False,,8,3-4-2-1,77.0,6.26
537330,4667754,South Korea,1132818,Young-Woo Seol,True,False,,22,3-4-2-1,71.0,6.21
537330,4667754,South Korea,940976,Kang-In Lee,True,False,,19,3-4-2-1,90.0,7.22
537330,4667754,South Korea,523749,Jae-Sung Lee,True,False,,10,3-4-2-1,57.0,6.35
537330,4667754,South Korea,212867,Heung-Min Son,True,False,,7,3-4-2-1,57.0,6.79
537330,4667754,South Korea,620026,Hee-Chan Hwang,False,True,,11,3-4-2-1,33.0,6.23
537330,4667754,South Korea,1044299,Hyun-Gyu Oh,False,True,,18,3-4-2-1,33.0,5.8
537330,4667754,South Korea,1232560,Hyun-Jun Yang,False,True,,20,3-4-2-1,19.0,6.38
537330,4667754,South Korea,1107283,Ji-Sung Eom,False,True,,25,3-4-2-1,19.0,6.62
537330,4667754,South Korea,1026781,Gue-Sung Cho,False,True,,9,3-4-2-1,13.0,5.92
537330,4667754,South Korea,848068,Bum-Keun Song,False,True,,12,3-4-2-1,,
537330,4667754,South Korea,433265,Hyeon-Woo Jo,False,True,,21,3-4-2-1,,
537330,4667754,South Korea,1053477,Tae-Hyeon Kim,False,True,,5,3-4-2-1,,
537330,4667754,South Korea,1326507,Wi-Je Cho,False,True,,14,3-4-2-1,,
537330,4667754,South Korea,954131,Dong-Gyeong Lee,False,True,,26,3-4-2-1,,
537330,4667754,South Korea,1185902,Jens Castrop,False,True,,23,3-4-2-1,,
537330,4667754,South Korea,622980,Jin-Gyu Kim,False,True,,24,3-4-2-1,,
537330,4667754,South Korea,925647,Jin-Seob Park,False,True,,16,3-4-2-1,,
537330,4667754,South Korea,1386482,Jun-Ho Bae,False,True,,17,3-4-2-1,,
537330,4667754,South Korea,1107251,Tae-Seok Lee,False,True,,13,3-4-2-1,,
537348,4667774,United States,1026065,Matt Freese,True,False,,24,3-5-2,90.0,7.85
537348,4667774,United States,1338696,Alex Freeman,True,False,,16,3-5-2,90.0,8.54
537348,4667774,United States,950829,Chris Richards,True,False,,3,3-5-2,90.0,7.6
537348,4667774,United States,198444,Tim Ream,True,False,,13,3-5-2,90.0,7.29
537348,4667774,United States,892816,Sergiño Dest,True,False,,2,3-5-2,80.0,7.13
537348,4667774,United States,848266,Weston McKennie,True,False,,8,3-5-2,89.0,7.82
537348,4667774,United States,729769,Tyler Adams,True,False,,4,3-5-2,90.0,7.61
537348,4667774,United States,1126058,Malik Tillman,True,False,,17,3-5-2,90.0,7.57
537348,4667774,United States,662428,Antonee Robinson,True,False,,5,3-5-2,80.0,7.71
537348,4667774,United States,1036401,Ricardo Pepi,True,False,,9,3-5-2,74.0,6.41
537348,4667774,United States,982677,Folarin Balogun,True,False,,20,3-5-2,89.0,6.55
537348,4667774,United States,1136096,Sebastian Berhalter,False,True,,14,3-5-2,16.0,6.42
537348,4667774,United States,688271,Auston Trusty,False,True,,6,3-5-2,10.0,6.18
537348,4667774,United States,959696,Joseph Scally,False,True,,23,3-5-2,10.0,6.3
537348,4667774,United States,1071179,Giovanni Reyna,False,True,,7,3-5-2,1.0,
537348,4667774,United States,848268,Haji Wright,False,True,,19,3-5-2,1.0,
537348,4667774,United States,1245998,Chris Brady,False,True,,25,3-5-2,,
537348,4667774,United States,729988,Matt Turner,False,True,,1,3-5-2,,
537348,4667774,United States,924485,Mark McKenzie,False,True,,22,3-5-2,,
537348,4667774,United States,825623,Miles Robinson,False,True,,12,3-5-2,,
537348,4667774,United States,952322,Brenden Aaronson,False,True,,11,3-5-2,,
537348,4667774,United States,621946,Cristian Roldan,False,True,,15,3-5-2,,
537348,4667774,United States,1348329,Max Arfsten,False,True,,18,3-5-2,,
537348,4667774,United States,889536,Timothy Weah,False,True,,21,3-5-2,,
537348,4667774,United States,621882,Alex Zendejas,False,True,,26,3-5-2,,
537348,4667774,Australia,1335765,Patrick Beach,True,False,,18,5-4-1,90.0,6.35
537348,4667774,Australia,1318686,Alessandro Circati,True,False,,3,5-4-1,90.0,6.89
537348,4667774,Australia,671518,Harry Souttar,True,False,,19,5-4-1,90.0,5.92
537348,4667774,Australia,564842,Cameron Burgess,True,False,,21,5-4-1,45.0,4.75
537348,4667774,Australia,889093,Jacob Italiano,True,False,,4,5-4-1,90.0,6.24
537348,4667774,Australia,1316930,Jordan Bos,True,False,,5,5-4-1,90.0,6.32
537348,4667774,Australia,185014,Matthew Leckie,True,False,,7,5-4-1,61.0,6.12
537348,4667774,Australia,785377,Aiden O'Neill,True,False,,13,5-4-1,90.0,6.95
537348,4667774,Australia,1527363,Paul Okon-Engstler,True,False,,24,5-4-1,78.0,6.58
537348,4667774,Australia,1250885,Nishan Velupillay,True,False,,23,5-4-1,45.0,6.06
537348,4667774,Australia,1132069,Mohamed Touré,True,False,,9,5-4-1,45.0,5.87
537348,4667774,Australia,418799,Jason Geria,False,True,,6,5-4-1,45.0,6.16
537348,4667774,Australia,885870,Connor Metcalfe,False,True,,8,5-4-1,45.0,6.42
537348,4667774,Australia,1327214,Nestory Irankunda,False,True,,17,5-4-1,45.0,6.3
537348,4667774,Australia,1308909,Cristian Volpato,False,True,,20,5-4-1,29.0,6.8
537348,4667774,Australia,369742,Jackson Irvine,False,True,,22,5-4-1,12.0,6.26
537348,4667774,Australia,185644,Mathew Ryan,False,True,,1,5-4-1,,
537348,4667774,Australia,302176,Paul Izzo,False,True,,12,5-4-1,,
537348,4667774,Australia,192735,Aziz Behich,False,True,,16,5-4-1,,
537348,4667774,Australia,1686118,Lucas Herrington,False,True,,25,5-4-1,,
537348,4667774,Australia,416124,Milos Degenek,False,True,,2,5-4-1,,
537348,4667774,Australia,675762,Ajdin Hrustic,False,True,,10,5-4-1,,
537348,4667774,Australia,970544,Cameron Devlin,False,True,,14,5-4-1,,
537348,4667774,Australia,1101030,Kai Trewin,False,True,,15,5-4-1,,
537348,4667774,Australia,421328,Awer Mabil,False,True,,11,5-4-1,,
537348,4667774,Australia,1220549,Tete Yengi,False,True,,26,5-4-1,,
537342,4667766,Scotland,760746,Angus Gunn,True,False,,1,4-1-4-1,90.0,7.02
537342,4667766,Scotland,1112684,Nathan Patterson,True,False,,22,4-1-4-1,89.0,6.5
537342,4667766,Scotland,202180,Grant Hanley,True,False,,5,4-1-4-1,90.0,6.56
537342,4667766,Scotland,640642,Jack Hendry,True,False,,13,4-1-4-1,90.0,6.69
537342,4667766,Scotland,357880,Andrew Robertson,True,False,,3,4-1-4-1,90.0,6.72
537342,4667766,Scotland,888921,Lewis Ferguson,True,False,,19,4-1-4-1,90.0,7.07
537342,4667766,Scotland,356406,John McGinn,True,False,,7,4-1-4-1,89.0,6.18
537342,4667766,Scotland,439369,Ryan Christie,True,False,,11,4-1-4-1,71.0,5.88
537342,4667766,Scotland,843099,Scott McTominay,True,False,,4,4-1-4-1,90.0,6.52
537342,4667766,Scotland,582499,Kieran Tierney,True,False,,6,4-1-4-1,60.0,6.71
537342,4667766,Scotland,599353,Ché Adams,True,False,,10,4-1-4-1,71.0,6.06
537342,4667766,Scotland,1324871,Ben Gannon-Doak,False,True,,17,4-1-4-1,30.0,6.09
537342,4667766,Scotland,190851,Kenny McLean,False,True,,23,4-1-4-1,19.0,6.39
537342,4667766,Scotland,768635,Lyndon Dykes,False,True,,9,4-1-4-1,19.0,5.98
537342,4667766,Scotland,668422,Anthony Ralston,False,True,,24,4-1-4-1,1.0,
537342,4667766,Scotland,776159,Ross Stewart,False,True,,14,4-1-4-1,1.0,
537342,4667766,Scotland,32562,Craig Gordon,False,True,,21,4-1-4-1,,
537342,4667766,Scotland,445522,Liam Kelly,False,True,,12,4-1-4-1,,
537342,4667766,Scotland,1002039,Aaron Hickey,False,True,,2,4-1-4-1,,
537342,4667766,Scotland,694558,Dominic Hyam,False,True,,16,4-1-4-1,,
537342,4667766,Scotland,419207,John Souttar,False,True,,15,4-1-4-1,,
537342,4667766,Scotland,551805,Scott McKenna,False,True,,26,4-1-4-1,,
537342,4667766,Scotland,1558461,Findlay Curtis,False,True,,25,4-1-4-1,,
537342,4667766,Scotland,1676985,Tyler Fletcher,False,True,,8,4-1-4-1,,
537342,4667766,Scotland,750033,George Hirst,False,True,,18,4-1-4-1,,
537342,4667766,Scotland,317544,Lawrence Shankland,False,True,,20,4-1-4-1,,
537342,4667766,Morocco,340020,Yassine Bounou,True,False,,1,4-2-3-1,90.0,7.01
537342,4667766,Morocco,770881,Achraf Hakimi,True,False,,2,4-2-3-1,90.0,7.45
537342,4667766,Morocco,696443,Issa Diop,True,False,,14,4-2-3-1,90.0,6.82
537342,4667766,Morocco,1187506,Chadi Riad,True,False,,18,4-2-3-1,90.0,6.91
537342,4667766,Morocco,775539,Noussair Mazraoui,True,False,,3,4-2-3-1,90.0,7.06
537342,4667766,Morocco,1561552,Ayyoub Bouaddi,True,False,,6,4-2-3-1,90.0,7.0
537342,4667766,Morocco,1274060,Neil El Aynaoui,True,False,,24,4-2-3-1,90.0,7.73
537342,4667766,Morocco,750027,Brahim Díaz,True,False,,10,4-2-3-1,84.0,7.67
537342,4667766,Morocco,1073143,Azzedine Ounahi,True,False,,8,4-2-3-1,89.0,6.95
537342,4667766,Morocco,1340895,Bilal El Khannouss,True,False,,23,4-2-3-1,84.0,7.14
537342,4667766,Morocco,1180288,Ismael Saibari,True,False,,11,4-2-3-1,84.0,7.96
537342,4667766,Morocco,1680173,Ayoube Amaimouni-Echghouyab,False,True,,21,4-2-3-1,6.0,
537342,4667766,Morocco,1368654,Chemsdine Talbi,False,True,,7,4-2-3-1,6.0,
537342,4667766,Morocco,988749,Soufiane Rahimi,False,True,,9,4-2-3-1,6.0,
537342,4667766,Morocco,1598170,Samir El Mourabet,False,True,,15,4-2-3-1,1.0,
537342,4667766,Morocco,885288,Ahmed Tagnaouti,False,True,,22,4-2-3-1,,
537342,4667766,Morocco,573787,Munir,False,True,,12,4-2-3-1,,
537342,4667766,Morocco,1050838,Anass Salah-Eddine,False,True,,26,4-2-3-1,,
537342,4667766,Morocco,614912,Marwane Saadane,False,True,,5,4-2-3-1,,
537342,4667766,Morocco,1298186,Redouane Halhal,False,True,,25,4-2-3-1,,
537342,4667766,Morocco,909908,Youssef Belammari,False,True,,19,4-2-3-1,,
537342,4667766,Morocco,1287871,Zakaria El Ouahdi,False,True,,13,4-2-3-1,,
537342,4667766,Morocco,593116,Sofyan Amrabat,False,True,,4,4-2-3-1,,
537342,4667766,Morocco,1242587,Amine Sbaï,False,True,,17,4-2-3-1,,
537342,4667766,Morocco,884382,Ayoub El Kaabi,False,True,,20,4-2-3-1,,
537342,4667766,Morocco,1603755,Gessime Yassine,False,True,,16,4-2-3-1,,
537341,4667767,Brazil,319784,Alisson Becker,True,False,,1,4-1-2-3,90.0,8.11
537341,4667767,Brazil,208077,Danilo,True,False,,13,4-1-2-3,90.0,7.05
537341,4667767,Brazil,267365,Marquinhos,True,False,,4,4-1-2-3,90.0,7.31
537341,4667767,Brazil,795179,Gabriel,True,False,,3,4-1-2-3,90.0,7.25
537341,4667767,Brazil,346000,Douglas Santos,True,False,,16,4-1-2-3,90.0,7.07
537341,4667767,Brazil,208494,Casemiro,True,False,,5,4-1-2-3,90.0,7.63
537341,4667767,Brazil,850354,Bruno Guimarães,True,False,,8,4-1-2-3,81.0,7.53
537341,4667767,Brazil,766435,Lucas Paquetá,True,False,,20,4-1-2-3,64.0,8.11
537341,4667767,Brazil,696679,Raphinha,True,False,,11,4-1-2-3,40.0,6.03
537341,4667767,Brazil,863098,Matheus Cunha,True,False,,9,4-1-2-3,64.0,8.92
537341,4667767,Brazil,846033,Vinícius Júnior,True,False,,7,4-1-2-3,81.0,8.54
537341,4667767,Brazil,1478295,Rayan,False,True,,26,4-1-2-3,50.0,6.34
537341,4667767,Brazil,1406729,Endrick,False,True,,19,4-1-2-3,26.0,6.07
537341,4667767,Brazil,1021586,Gabriel Martinelli,False,True,,22,4-1-2-3,26.0,6.35
537341,4667767,Brazil,1181700,Danilo,False,True,,18,4-1-2-3,9.0,
537341,4667767,Brazil,957203,Éderson,False,True,,2,4-1-2-3,9.0,
537341,4667767,Brazil,363364,Ederson,False,True,,23,4-1-2-3,,
537341,4667767,Brazil,267826,Weverton,False,True,,12,4-1-2-3,,
537341,4667767,Brazil,157865,Alex Sandro,False,True,,6,4-1-2-3,,
537341,4667767,Brazil,857269,Gleison Bremer,False,True,,14,4-1-2-3,,
537341,4667767,Brazil,523801,Léo Pereira,False,True,,15,4-1-2-3,,
537341,4667767,Brazil,862538,Roger Ibañez,False,True,,24,4-1-2-3,,
537341,4667767,Brazil,359188,Fabinho,False,True,,17,4-1-2-3,,
537341,4667767,Brazil,1302005,Igor Thiago,False,True,,25,4-1-2-3,,
537341,4667767,Brazil,1176214,Luiz Henrique,False,True,,21,4-1-2-3,,
537341,4667767,Brazil,19533,Neymar,True,False,,,4-1-2-3,,
537341,4667767,Haiti,103468,Johny Placide,True,False,,1,5-4-1,90.0,5.43
537341,4667767,Haiti,769168,Jean-Kévin Duverne,True,False,,22,5-4-1,90.0,5.69
537341,4667767,Haiti,532700,Ricardo Adé,True,False,,4,5-4-1,90.0,6.6
537341,4667767,Haiti,822716,Hannes Delcroix,True,False,,5,5-4-1,90.0,5.07
537341,4667767,Haiti,634110,Carlens Arcus,True,False,,2,5-4-1,45.0,5.46
537341,4667767,Haiti,1181438,Martin Expérience,True,False,,8,5-4-1,90.0,6.37
537341,4667767,Haiti,1199382,Josué Casimir,True,False,,21,5-4-1,62.0,4.85
537341,4667767,Haiti,1329461,Danley Jean Jacques,True,False,,17,5-4-1,90.0,6.53
537341,4667767,Haiti,769166,Jean-Ricner Bellegarde,True,False,,10,5-4-1,81.0,6.42
537341,4667767,Haiti,1200016,Ruben Providence,True,False,,15,5-4-1,71.0,6.14
537341,4667767,Haiti,833641,Frantzdy Pierrot,True,False,,20,5-4-1,45.0,5.77
537341,4667767,Haiti,1356595,Dominique Simon,False,True,,25,5-4-1,45.0,6.64
537341,4667767,Haiti,887703,Wilson Isidor,False,True,,18,5-4-1,45.0,6.1
537341,4667767,Haiti,1079194,Don Deedson Louicius,False,True,,11,5-4-1,28.0,5.76
537341,4667767,Haiti,1242314,Lenny Joseph,False,True,,16,5-4-1,19.0,5.97
537341,4667767,Haiti,643482,Derrick Etienne,False,True,,7,5-4-1,9.0,
537341,4667767,Haiti,1209244,Alexandre Pierre,False,True,,12,5-4-1,,
537341,4667767,Haiti,899023,Josué Duverger,False,True,,23,5-4-1,,
537341,4667767,Haiti,1107287,Carl Sainté,False,True,,6,5-4-1,,
537341,4667767,Haiti,649744,Duke Lacroix,False,True,,13,5-4-1,,
537341,4667767,Haiti,1286428,Garven Metusala,False,True,,14,5-4-1,,
537341,4667767,Haiti,1807873,Keeto Thermoncy,False,True,,3,5-4-1,,
537341,4667767,Haiti,1447452,Olivier Pierre,False,True,,26,5-4-1,,
537341,4667767,Haiti,1394254,Wilguens Paugain,False,True,,24,5-4-1,,
537341,4667767,Haiti,525445,Duckens Nazon,False,True,,9,5-4-1,,
537341,4667767,Haiti,759569,Yassin Fortuné,False,True,,19,5-4-1,,
537347,4667773,Turkey,603669,Ugurcan Çakir,True,False,,23,4-2-3-1,90.0,6.25
537347,4667773,Turkey,904098,Mert Müldür,True,False,,18,4-2-3-1,90.0,7.66
537347,4667773,Turkey,823078,Merih Demiral,True,False,,3,4-2-3-1,90.0,7.12
